gene,Erastin AUC to expression,RSL3 AUC to expression,FIN56 AUC to expression,Erastin AUC to Depscore,RSL3 AUC to Depscore,FIN56 AUC to Depscore
SMNDC1,-0.47480472309135496,-0.3492161171937323,-0.27271327091228414,-0.16690737078712467,-0.21331834494929688,-0.40002692093961345
C10orf88,0.013499156842039032,-0.17591529373470108,-0.17266313556733887,-0.002971122159861505,-0.274620746305574,-0.22434173500440854
HELLS,0.36439546882567686,0.23908877352309557,0.11013321505247105,0.7454727134080344,0.7115131156247788,0.4505840185010974
PRLHR,-0.15060025554079243,-0.17009648920234816,0.05627877043362842,-0.008001885755940269,0.2061150502295136,0.055690677798902556
TCTN3,0.05588867030807488,0.02839848872125441,-0.02691308524229981,0.2842717417170968,0.1553560518807474,0.1289719184359982
DENND10,0.0921914507530211,0.01563249105826555,-0.2607989133732206,NA,NA,NA
AVPI1,0.24775120867464281,0.277851912809717,0.0539320917752693,0.42818810581931266,0.34696995810295295,-0.07809972350328635
WDR11,0.3428372893760143,0.1764354894135423,-0.09103910018674272,-0.3661769436556081,-0.49960561385361535,-0.45971402529906435
ARMH3,0.39009945221551895,0.32483246742723254,0.11788604808735983,-0.05114064940369964,0.25089891250076357,0.04595639753777772
KCNIP2,-7.299274070029982e-4,0.09187625664354494,0.04942475000615655,0.33448387382793104,0.3891287225979007,0.1533833263727537
CFAP58,-0.4125193752665698,-0.5727737397438603,-0.5127929039914876,-0.08355529794762177,-0.16282099256472843,-0.4541426706151673
GOT1,0.1707336559668242,0.3517234673176834,0.2219966080152079,0.25606297447982473,0.5240701114430516,0.46047710260580926
CPN1,-0.17947497051928935,-0.4155262769225462,-0.6700811131060495,0.06749131364780107,0.24101664085682134,0.02712449656180491
C10orf95,0.7088086120000886,0.7830109647815849,0.6027156933517667,NA,NA,NA
SFRP5,0.05333338592141231,-0.05672814218178433,-0.1410184956412119,0.044933866520592725,-0.2163290517454925,-0.5112062557884607
GNA13,0.6358653715028458,0.4261284425248716,0.18592101435414551,0.2060419800089354,0.3594872086662811,0.5008154162950587
HOXB8,-0.25922023962888097,-0.36661533361213156,-0.19062010217184205,0.1287461460966031,0.09997609797436578,0.21722989763367498
KANSL1,0.08813288452083644,-0.042687065960917675,-0.12508239982986596,-0.696974138928936,-0.9171395968061206,-0.8645018132569322
HOXB5,-0.12478475021248912,-0.3364106596524772,-0.2219687081531431,-0.5482491869622327,-0.5231346941694552,-0.5163290043588822
CRHR1,-0.01901405358742927,0.24121375752024027,0.2647316875200322,-0.3143786917567343,-0.2480334321744146,-0.27363720689777893
HOXB3,-0.014265369616081337,-0.12401669815468842,0.09148463356283192,0.3124342118311421,0.32590994006503704,0.278199550636344
HOXB1,0.26725011437476853,0.336315960396807,0.10445117281263003,-0.061475048523504744,-0.018098378101996552,0.03872119851475877
DUSP1,-0.17387544748306188,-0.4168678667347096,-0.24449398948634393,-0.1053815227766439,0.05178198350692912,-0.1619443875789871
PANK3,-0.2436624231080328,-0.13156273114054282,0.12117999160678923,-0.3715868657039539,-0.5277200874609965,-0.6003686984533982
MSX2,0.5677616305926261,0.5606798158832236,0.3599652662136015,-0.592322459655544,-0.7353634185672026,-0.5518280218333583
TEK,-0.36160820101161084,-0.42252707062758066,-0.1351811141265474,0.13859717254024634,0.09722340462230343,0.04174565877192044
RCL1,-0.029701513568234927,0.17113139151196663,0.33483529571921156,-0.3488416744187859,-0.13794618209608356,0.22508691444385728
CAAP1,0.06945479109403341,-0.18994307036084387,-0.052437970837687774,0.1286924658806311,0.0818149865573169,0.09587034589065373
EQTN,0.13463972665014468,0.07120256728615405,-0.01651611225885048,-0.16142106369896483,-0.3547503948979462,-0.32384339883359275
MOB3B,0.1750144921975521,0.15560015917685885,0.1633972659163405,0.42740020390634836,-0.04036805041826069,-0.08968093419434355
INSL6,-0.22305483163170126,-0.056914877971231036,0.03767236831676999,0.14008156195948132,0.26994547639815974,0.48594638765979936
INSL4,0.19952928807267784,0.32443427935504365,0.12951418461823516,0.22766700154014072,0.6691148980066375,0.6088843045541567
MLANA,-0.3125913497799329,-0.2814101543216022,-0.06594089808148325,0.030357523532740047,0.35063232321024,0.5686382447154951
CD274,-0.3344853303574999,-0.6009033758793795,-0.572938838446937,0.21711547277974816,0.47604997658365644,0.7120704885148124
IFNA8,0.05227812897270545,0.007091822015888734,-0.01673645435690458,-0.11864552383899868,-0.3584234199627765,-0.4658854597495114
GRIA2,0.34027481988330704,0.4603703894280412,0.22966427692616906,-0.5652152257764673,-0.6401068122167989,-0.4210416561062513
NUP43,-0.3975168544745198,-0.2108882027864194,-0.26998210291371044,-0.6191047306368257,-0.6866809336295073,-0.5416050880403407
MTHFD1L,-0.6430266906177734,-0.5176936220903366,-0.3153422775084905,0.06024986968109182,0.2340387146702539,0.22152772163065546
LRP11,-0.6958364300024421,-0.47416056549470237,-0.4396904577021758,0.13447261635094052,-0.001790004339721894,-0.03616107533422019
CCDC170,0.5881305611242579,0.5465968654506796,0.32199264003482064,0.2470411811781379,-0.11148385471889688,-0.19755445002587205
PCMT1,0.3576348448766078,0.38197609222476336,0.2806140230059444,-0.5991316905724289,-0.7079740445310092,-0.47815844924589795
PLEKHG1,0.107020947347478,0.15868555186337463,0.1443384735098727,-0.6199032497995544,-0.5328495949102484,-0.3394840152904793
MYCT1,-0.4532657709269118,-0.40114433314761977,-0.62089319576423,0.4141339257118078,0.2790153348166615,0.27926178781040717
CXorf21,-0.2717393987146813,-0.39853950771709334,-0.5742198033379416,-0.20085590102647133,-0.3991879686811562,-0.3896600741653549
MAGEB4,-0.16263335020915828,0.03137490234097158,0.12810951991734346,0.672166936838262,0.4941732067110126,0.1072854537407236
CYSTM1,-0.21589057733693423,0.0013672414303786385,0.06642151450089676,-0.08356653740850054,0.1887858401115537,0.3650840819876565
WDR55,0.3345475520621444,0.5429143820820483,0.4296430329131387,-0.508963756155684,-0.10402460772014588,-0.11529783932271259
ARAP3,-0.4251726583079746,-0.533969265563068,-0.46046767900314484,0.5844028439178006,0.4069510964672366,0.11194650787655705
PCDHB8,0.19639704384175244,0.23781059914516461,0.1772014459242909,0.24788641285605012,0.0449709063191684,-0.2472573539687163
PCDHB10,-0.12039461356701708,-0.22755407562824317,-0.18898921030449495,0.32070559486844974,0.30273197157571624,0.17867031727557675
PCDHB14,-0.05180601484803355,-0.19561030089223044,-0.2373294806063517,0.10589113290855508,0.010012029940718313,0.02078951191183092
PCDHB12,-0.15341764672281077,-0.13437092056651254,-0.18252253829725593,-0.20578923394064783,0.0495210741845345,0.02293565023830569
SLC25A2,0.6487285973712293,0.6251867331830558,0.46830900079007354,0.5708603544448809,0.4391074650184507,0.06392053488978029
TNN,0.13024971486884931,0.433356128721523,0.38681053939911675,0.3561769406538757,0.2734146156742765,-0.024773301197920154
MRPS14,0.40436018894673903,0.4927601041021356,0.4566722182268312,-0.25452723634240415,-0.2433404039642479,-0.31015100449596156
CENPL,-0.08677037689719494,-0.14652486287919647,-0.07886600168219109,0.09202950765364405,-0.03238866136859009,-0.13291899578210817
TNFSF18,-0.18279570976603343,0.011849326237068343,0.09823285357288132,-0.18503962331468893,0.04056017310292381,0.0309413765555211
SEC16B,-0.331018990047063,-0.3970510873748046,-0.25950856952250734,0.2783809995513067,0.22395773861155388,-0.04386071455999671
GORAB,-0.5284783988693561,-0.3313454106883627,-0.28797997989574886,-0.5399486646044406,-0.5245421810938973,-0.31248460907307585
GPR31,-0.21682244163427525,-0.28383413170457567,-0.05677721705812408,-0.007489294465440623,0.007755853468940182,0.0770309945786086
ACAT2,-0.22573845885596575,-0.2825217608953519,-0.17600464847616165,-0.1436399564830705,-0.43321554625350756,-0.5456175372500935
TCP1,-0.6193532812312463,-0.278721965853195,-0.17267078957894375,0.1368531353150902,0.23618173865874095,0.05887357721279714
TTLL2,-0.5007151906515512,-0.3731052995726547,-0.5322305522449314,0.4211059752789767,0.3525882665746279,0.08419388894672283
SNX19,-0.1297562207539707,-0.18441878735395972,-0.3154104748389917,0.04064417427298172,-0.07575586597577176,-0.0635897722546345
KCNJ5,-0.12626589447520575,0.014641695752830555,0.15114921750554042,0.043385499252945374,-0.4843022500340517,-0.631070384159456
MSANTD2,-0.18043202877966893,-0.10807884462815141,-0.23890711268411313,-0.23106627695684046,-0.07080240369909799,0.05169840661974862
TP53AIP1,0.248025264482497,0.4477384423329606,0.3143430438176829,-0.17622612997201306,-0.3050348836853217,-0.33134880379870507
TEX11,-0.6266529733906657,-0.1951482493088335,-0.11837472019654698,0.30618315544575686,0.3186504182257894,0.3771909320505297
ARR3,0.03439038543575887,-0.05470041102768169,0.22876353125373064,0.024899282455149954,0.34984047634358617,0.4633080734715769
PDZD11,0.11812236217097333,-0.02865305038369523,-0.034771667175193775,0.364984685803462,0.08686139324717294,0.023405000250732548
SLC10A7,0.056649989329183456,0.1828944403219135,0.2175307914958871,0.2878049955656675,0.23298531484511947,0.01180103361004286
NUDCD1,-0.2739069339981492,-0.5835568704062725,-0.44864151932131635,-0.01906778688579242,-0.0878351945246951,-0.06710323748226732
ENY2,0.15174090880279154,-0.20166995052957998,-0.14398962018761136,0.3812825535025547,0.07669925845540276,0.24782704338882883
MASTL,-0.4542792699386245,-0.5329558532226426,-0.4480587110019943,0.34516077523562677,0.32584207898355244,0.0906975607564225
KIAA1217,0.09837118139883627,-0.08789808911090728,-0.16651272855547847,0.6342775856016306,0.6924917550078812,0.4795718722060294
LYZL1,-0.3149400370202541,0.03534630921452924,0.04449431426370322,NA,NA,NA
PLXDC2,-0.03353667190029784,-0.10003869831998753,0.053461727886603624,0.5757715758614274,0.3842139722730584,0.0010383031119213426
EPC1,0.027183386545906223,-0.2761222970657203,-0.11630222637331265,-0.03925548923361278,-0.08325377659122983,-0.10172275480587183
IQSEC3,-0.11769345229943809,-0.015567332785057546,0.18282051735840127,0.15508689278002377,-0.0639185953016945,-0.3758015745023068
CCDC77,-0.5708196970041522,-0.4242430332201019,-0.22348610926837037,0.09958740291536439,0.02090848831661704,-0.24940531979586586
TAF12,-0.038468484706816845,0.238961997145059,0.5368779352719275,0.5504987933819347,0.3172724357468787,0.2720071144457652
ENOX1,-0.5185537692076891,-0.3587683809348839,-0.18587782839391942,-0.01782331839489586,0.15768160674967294,0.23563752930469584
TNFSF11,0.021642372302043578,-0.021242855128099206,0.10641735647530455,0.21541277822594096,0.21851674855751899,0.546285923719628
MTRF1,-0.021811880412516027,-0.0247436582004856,0.083999154083594,-0.28764408303078093,-0.1500584608593617,0.004243355795259014
SOHLH2,-0.580531185094064,-0.4316834036020025,-0.3084276911002968,0.7153661388631398,0.6706390199223248,0.4684526108897063
DNAJC15,0.06262526424359115,0.09722532200415225,0.20079641899927933,0.7396315013871669,0.8484945654883518,0.7275995986998209
PROSER1,0.4243085100426791,0.31490641593950275,0.32716236852158154,0.5101130981545465,0.6359147422199077,0.5988212315268039
UFM1,-0.34019329240509366,-0.39465800046596994,-0.2438441443296407,-0.31187576348368645,0.1844634951363763,0.32578690879123395
WBP4,-0.36702705644248357,-0.6028439354722477,-0.5664219601703594,0.337455644593969,0.4018881062678128,0.40530000629004387
ELF1,0.29650829788224503,0.12597173751666163,0.18649531051167134,0.10427357392559866,-0.21671942815242057,-0.3206627506471117
SMAD9,-0.41864675146341973,-0.5136362721540848,-0.3116578093049045,0.23707337271124881,0.3160613788048819,0.23273506394522456
HSPH1,-0.41699022042620254,-0.40352193805511455,-0.10196172619002458,-0.19290473942637387,-0.3415514165478643,-0.18559302709772363
KBTBD7,0.6077261216472569,0.6340535335042109,0.5158883319923988,0.11268278438470654,-0.010652527939853487,0.010596276547835601
ALG5,0.23330216770548304,0.03620392363825358,0.11537492819070622,0.22669705617403488,0.23017170994562036,0.212365249854264
EXOSC8,-0.08909136316103433,-0.30820208474487004,-0.17509250502110263,0.8287009729282468,0.7252887436371476,0.5990084974474439
ETF1,-0.39410794224318774,-0.38444796191094904,-0.1568208494426977,-0.24899193850713622,-0.5498604567230723,-0.6293011895656038
TGFBI,-0.7230473980271639,-0.6916702118610026,-0.45613825684157716,0.048635025170365796,0.3469296460572472,0.2872999445675669
FAM53C,-0.0852902251737026,-0.012437485441861667,0.11331092565892835,-0.05716742748816529,0.19147633469500472,0.19834888491716798
SIL1,-0.07896462363862373,-0.12042922969897392,-0.15530569849356454,-0.7784178827804625,-0.6320516484029959,-0.6251797854637973
PAIP2,0.4513107631356393,0.29524379746564405,0.2975668348798128,0.31271409048964993,0.7335813663553026,0.8490372011633438
MYOT,-0.17363771440858825,-0.05167527476516926,0.22544225598364198,0.5575793856406086,0.6524115844274433,0.7469116711668474
KDM3B,0.18132472726642251,-0.0981185013890079,-0.007584944178091137,-0.519859615937894,-0.6430526613656377,-0.5383560747729901
EGR1,0.0543447129918776,-0.13170744568911782,0.1165274139934074,-0.25633598869493474,-0.39007802463103103,-0.2555100527633852
SERP1,0.17578378484154594,0.1692024334938774,0.37965792598777626,-0.3213547199131521,-0.4246815278132852,-0.23870692463403576
PLS1,0.18964078284139207,0.026203500535573455,-0.0881477587406818,0.25113786274838434,0.5323803597917777,0.47925227371967677
ZFP30,-0.06534885379442254,-0.16971678845865396,-0.10579319466619647,0.5212435093381304,0.6660885693431062,0.594461851940252
NR2C1,0.42284851329973383,0.1725842566826114,0.19513977707766234,-0.19052948084161722,-0.13376155300119086,-0.1962854712988682
UTP20,0.07816249456229767,-0.09465133746699297,-0.3288868402999753,0.4043998269251405,0.22920224613395737,2.1343970821728235e-4
TMPO,0.49590205367600604,0.07871716587314465,-0.043185266419044015,-0.056490761095725234,0.1671645253863743,0.3066036463157382
ARL1,0.30532734164291864,0.29281960391036743,0.1386331334376559,-0.4230237126514987,-0.0573079786068576,0.19032341964653587
GLT8D2,-0.6400377928381789,-0.3748059966654519,-0.2518214794173665,0.4495866857932877,0.5295581464269886,0.5135183588151406
MTERF2,0.6239470947108222,0.6927013772426867,0.48776295033643935,0.26239690760981754,0.5557906469181007,0.4927355882280423
SOCS2,0.09767107954114432,-0.08621358696803533,0.005539137858843857,-0.040330439016634724,0.34478956264088945,0.3227949437618106
NFYB,0.19101752026797497,0.3294049427255987,0.3660483377263312,-0.18060513113446627,-0.4156166767292613,-0.259130209993336
WASHC3,-0.14519626137729616,-0.3940691462537975,-0.48005372483738884,0.7093234690294327,0.7707510325441088,0.6715985271278023
APAF1,0.17473313777843963,-0.20408104764342808,-0.23257973212150454,0.22508297203636257,0.12783674983765012,0.040535387871415585
DUSP4,0.11402591239619736,0.06344149459377935,-0.1877231028100802,-0.17126760522075624,0.24080260590201905,0.5819843385494248
CLU,0.30968232471678275,0.5889735280466882,0.489260345895725,-0.27097558391507004,-0.4538970330460047,-0.20838920031405933
TNFRSF10B,-0.4976532466386951,-0.48296453920004434,-0.41062556610343337,-0.11158898321061439,-0.3652282951442455,-0.5820037816761613
SORBS3,-0.6848134415688162,-0.641167572124365,-0.45565305233797887,0.34053353909173,0.24319631313690587,0.03628923126605973
PTK2B,0.08503942478398227,0.11217015277976371,0.2720100389776036,0.04307266561413442,0.27990230543989186,0.4626781795405715
CHRNA2,-0.3081335438472095,-0.5624705730705449,-0.4818482163790799,-0.1746734463164228,-0.25110680038466665,-0.27159831983888966
ADRA1A,-0.21682244163427525,-0.28383413170457567,-0.05677721705812407,0.20842086089947934,0.1238560261605151,0.07559802759013726
PPP3CC,-0.7483625280795839,-0.6392443165034605,-0.4955492089599262,0.12460288728348287,0.09975144551047285,-0.08509079797348439
PDLIM2,-0.5120351733742343,-0.42159592732769924,-0.2764242561369545,-0.12383522938898385,-0.4818129798373352,-0.5361700459792774
EPHX2,0.3725187597498103,0.6981744169806284,0.6417613676990476,-0.3172262085415236,-0.3677472235274643,-0.30217571227325724
RNF170,-0.1782705465154045,-0.2614813667219404,-0.09605639283885628,-0.33366581221481106,-0.2507975571266236,0.02297971302712158
NPPB,-0.22953266501168643,-0.16614436455884213,-0.07001322748305669,0.1211775214253241,0.03341670899201215,-0.2780155169554321
UBIAD1,-0.1857679278964121,-0.43643549158410355,-0.37397358984847673,0.7109459269686108,0.7808744881101422,0.7822515341851617
TARDBP,0.04098760674014375,-0.22221305598024335,-0.14777253983084165,0.0819796839729377,-0.01745243090948418,-0.0989180430526932
TNFRSF8,-0.2112038388757202,-0.355680321486509,-0.3167532426258677,0.45152155270827843,0.44303303131787264,0.09893646938399964
PRAMEF2,-0.40171809985587437,-0.27884170566189365,-0.059383164056520645,-0.45255467256547327,-0.4810211386865194,-0.4963878754341653
ZNF706,0.02592313213401842,-0.22082913745982236,0.09203553630683722,-0.16730639140903084,0.11019742382603152,0.2848984319167783
LYPLA1,0.12328167485671662,0.07909230307485689,0.173934381112837,0.10231466985563005,0.30668970029327686,0.5986415173667616
CRISPLD1,-0.17331423319818734,0.117062816740195,0.07147701970580671,0.6989944314119518,0.5577540875087158,0.35702704420591513
COPS5,0.44288690116527696,0.26781961334929943,0.4304813771882185,0.2652538711727438,-0.09614926525520918,0.021170257988981842
